nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Dattes branchées,2,Fruits et Légumes,15.0,,0,,,Carrefour,Sousse
Dattes branchées Nour,2,Fruits et Légumes,10.9,,0,,,Carrefour,Ariana
Gingembre frais,2,Fruits et Légumes,28.75,,0,,,Carrefour,Tunis
Dattes branchées Deglet Nour Bio,2,Fruits et Légumes,7.99,,0,,,Carrefour,Ariana
Dattes naturelles en branche Deglet Nour,2,Fruits et Légumes,12.55,,0,,,Carrefour,Tunis
Dattes branchées,2,Fruits et Légumes,23.5,,0,,,Carrefour,Sousse
Datte standard en ravier,2,Fruits et Légumes,1.99,,0,,,Carrefour,Ariana
Datte branchée en barquette,2,Fruits et Légumes,7.49,,0,,,Carrefour,Tunis
Datte branchée,2,Fruits et Légumes,4.5,,0,,,Carrefour,Sousse
Datte branchée,2,Fruits et Légumes,7.9,,0,,,Carrefour,Ariana
Ananas,2,Fruits et Légumes,11.5,,0,,,Carrefour,Tunis
Dattes branchées bouquet,2,Fruits et Légumes,10.9,,0,,,Carrefour,Sousse
Pomme rouge,2,Fruits et Légumes,6.9,,0,,,Carrefour,Ariana
Citron,2,Fruits et Légumes,1.38,,0,,,Carrefour,Tunis
Mangue,2,Fruits et Légumes,16.1,,0,,,Carrefour,Sousse
Avocat Dolce,2,Fruits et Légumes,5.75,,0,,,Carrefour,Ariana
Ananas,2,Fruits et Légumes,7.99,,0,,,Carrefour,Tunis
Citron en filet,2,Fruits et Légumes,0.98,,0,,,Carrefour,Sousse
Kiwi,2,Fruits et Légumes,1.59,,0,,,Carrefour,Ariana
Pomme Anna,2,Fruits et Légumes,3.45,,0,,,Carrefour,Tunis
Clémentine,2,Fruits et Légumes,2.53,,0,,,Carrefour,Sousse
Clémentines en filet,2,Fruits et Légumes,3.45,,0,,,Carrefour,Tunis
Framboise en barquette,2,Fruits et Légumes,12.5,,0,,,Carrefour,Sousse
Thomson sanguine,2,Fruits et Légumes,2.59,,0,,,Carrefour,Ariana
Orange Thomson New Hall grand calibre,2,Fruits et Légumes,2.59,,0,,,Carrefour,Tunis
Grenades moyen calibre,2,Fruits et Légumes,5.75,,0,,,Carrefour,Sousse
Orange douce AA,2,Fruits et Légumes,2.59,,0,,,Carrefour,Ariana
Kiwi jaune gold,2,Fruits et Légumes,1.59,,0,,,Carrefour,Tunis
Grenade grand calibre,2,Fruits et Légumes,5.75,,0,,,Carrefour,Sousse
Fruits de la passion,2,Fruits et Légumes,2.875,,0,,,Carrefour,Ariana
Pomme royal gala moyen calibre,2,Fruits et Légumes,5.75,,0,,,Carrefour,Tunis
Pommes Golden grand calibre,2,Fruits et Légumes,5.175,,0,,,Carrefour,Sousse
Orange maltaise à jus,2,Fruits et Légumes,1.38,,0,,,Carrefour,Ariana
Clémentine Cassar,2,Fruits et Légumes,2.875,,0,,,Carrefour,Tunis
Bergamote,2,Fruits et Légumes,7.99,,0,,,Carrefour,Sousse
Orange sakasli,2,Fruits et Légumes,2.59,,0,,,Carrefour,Ariana
Pack mlewi indien Parathas,3,Boulangerie,4.29,,0,,,Carrefour,Tunis
Pain chawarma nature,3,Boulangerie,3.99,,0,,,Carrefour,Sousse
Pain libanais,3,Boulangerie,1.555,,0,,,Carrefour,Ariana
Pain panini précuit,3,Boulangerie,1.7,,0,,,Carrefour,Tunis
Pain tortilla tacos,3,Boulangerie,4.29,,0,,,Carrefour,Sousse
Pain chwarma complet,3,Boulangerie,2.69,,0,,,Carrefour,Ariana
Pain chawarma,3,Boulangerie,1.555,,0,,,Carrefour,Tunis
Petit pain complet,3,Boulangerie,2.35,,0,,,Carrefour,Sousse
Mini tabouna nature,3,Boulangerie,0.25,,0,,,Carrefour,Ariana
Pain TACOS max original,3,Boulangerie,8.49,,0,,,Carrefour,Tunis
Pain TACOS original,3,Boulangerie,5.48,,0,,,Carrefour,Sousse
Pain tortilla blé complet,3,Boulangerie,11.28,,0,,,Carrefour,Ariana
Mlawi,3,Boulangerie,4.0,,0,,,Carrefour,Tunis
Pain burger nature au sésame,3,Boulangerie,2.39,,0,,,Carrefour,Sousse
Pain burger nature,3,Boulangerie,2.5,,0,,,Carrefour,Ariana
Le lot de 5 Pains burger nature,3,Boulangerie,3.5,,0,,,Carrefour,Tunis
Pain burger buns au blé complet,3,Boulangerie,2.39,,0,,,Carrefour,Sousse
Pain burger buns Multicéréales,3,Boulangerie,2.45,,0,,,Carrefour,Ariana
Le lot de 2 Pains Burger complet multi-graines,3,Boulangerie,1.43,,0,,,Carrefour,Tunis
Pain Burger aux graines de sésame,3,Boulangerie,1.07,,0,,,Carrefour,Sousse
Pain Burger nature,3,Boulangerie,1.05,,0,,,Carrefour,Ariana
Pain de mie nature,3,Boulangerie,2.1,,0,,,Carrefour,Tunis
Pain de campagne,3,Boulangerie,2.4,,0,,,Carrefour,Sousse
Pain hamburger,3,Boulangerie,2.5,,0,,,Carrefour,Ariana
Pain oriental complet,3,Boulangerie,2.4,,0,,,Carrefour,Tunis
Pain oriental,3,Boulangerie,2.4,,0,,,Carrefour,Sousse
Pain libanais 15cm,3,Boulangerie,1.3,,0,,,Carrefour,Ariana
Pain semoule,3,Boulangerie,0.75,,0,,,Carrefour,Tunis
Pain chawarma,3,Boulangerie,3.8,,0,,,Carrefour,Sousse
Pain de campagne,3,Boulangerie,1.7,,0,,,Carrefour,Ariana
Baguette à la semoule,3,Boulangerie,0.8,,0,,,Carrefour,Tunis
Pain burger aux sésames,3,Boulangerie,2.45,,0,,,Carrefour,Sousse
Pain libanais nature,3,Boulangerie,1.72,,0,,,Carrefour,Ariana
Pain à l'ancienne,3,Boulangerie,3.5,,0,,,Carrefour,Tunis
Petit pain viennois nature,3,Boulangerie,3.5,,0,,,Carrefour,Sousse
Pain libanais 28cm,3,Boulangerie,2.5,,0,,,Carrefour,Ariana
Baguette allégée en sel,3,Boulangerie,1.0,,0,,,Carrefour,Tunis
Pain aux 6 céréales,3,Boulangerie,1.2,,0,,,Carrefour,Sousse
Baguette au son,3,Boulangerie,0.75,,0,,,Carrefour,Ariana
Pain à la semoule,3,Boulangerie,0.75,,0,,,Carrefour,Tunis
Pain sans sel,3,Boulangerie,0.75,,0,,,Carrefour,Sousse
Pain complet,3,Boulangerie,1.05,,0,,,Carrefour,Ariana
Baguette de campagne,3,Boulangerie,1.1,,0,,,Carrefour,Tunis
Pain au son sans sel,3,Boulangerie,0.55,,0,,,Carrefour,Sousse
Pain flûte,3,Boulangerie,0.75,,0,,,Carrefour,Tunis
Pain libanais complet 21cm,3,Boulangerie,2.1,,0,,,Carrefour,Sousse
Baguette au son,3,Boulangerie,0.7,,0,,,Carrefour,Ariana
Pain au son,3,Boulangerie,1.1,,0,,,Carrefour,Tunis
Baguette sans sel,3,Boulangerie,0.5,,0,,,Carrefour,Sousse
Baguette complète,3,Boulangerie,1.1,,0,,,Carrefour,Tunis
Pain aux céréales,3,Boulangerie,1.6,,0,,,Carrefour,Sousse
Pain de mie nature margarine,3,Boulangerie,1.9,,0,,,Carrefour,Ariana
Déjeunette cuite,3,Boulangerie,1.1,,0,,,Carrefour,Tunis
Boule de campagne,3,Boulangerie,2.8,,0,,,Carrefour,Sousse
Boule blanche,3,Boulangerie,1.1,,0,,,Carrefour,Ariana
Pain libanais 22cm,3,Boulangerie,2.1,,0,,,Carrefour,Tunis
Pain précuit,3,Boulangerie,2.1,,0,,,Carrefour,Sousse
Déjeunette complet,3,Boulangerie,1.2,,0,,,Carrefour,Ariana
Pain complet intégral,3,Boulangerie,1.4,,0,,,Carrefour,Tunis
Pain Pavé,3,Boulangerie,1.1,,0,,,Carrefour,Sousse
Baguette aux céréales,3,Boulangerie,1.2,,0,,,Carrefour,Ariana
Tabouna traditionnelle,3,Boulangerie,0.7,,0,,,Carrefour,Tunis
Baguette complète,3,Boulangerie,0.8,,0,,,Carrefour,Ariana
Baguette au son,3,Boulangerie,0.6,,0,,,Carrefour,Tunis
Chapelure,3,Boulangerie,1.39,,0,,,Carrefour,Sousse
Pain au chocolat à la pièce,3,Boulangerie,0.95,,0,,,Carrefour,Tunis
Chocolatine,3,Boulangerie,3.7,,0,,,Carrefour,Sousse
Pain au chocolat,3,Boulangerie,3.5,,0,,,Carrefour,Ariana
Chocolatine,3,Boulangerie,1.9,,0,,,Carrefour,Tunis
Croissants nature,3,Boulangerie,9.9,,0,,,Carrefour,Sousse
Mini viennoiserie,3,Boulangerie,6.4,,0,,,Carrefour,Ariana
Brioche couronne des rois,3,Boulangerie,9.9,,0,,,Carrefour,Tunis
La brioche Nanterre,3,Boulangerie,4.5,,0,,,Carrefour,Sousse
Croissants,3,Boulangerie,1.8,,0,,,Carrefour,Ariana
Croissants nature,3,Boulangerie,5.9,,0,,,Carrefour,Tunis
Croissants,3,Boulangerie,3.98,,0,,,Carrefour,Sousse
Briochette nature pur beurre,3,Boulangerie,2.1,,0,,,Carrefour,Ariana
Brioche Nanterre nature pur beurre,3,Boulangerie,16.9,,0,,,Carrefour,Tunis
Pain au chocolat pur beurre,3,Boulangerie,8.7,,0,,,Carrefour,Sousse
Pain au chocolat pur beurre,3,Boulangerie,4.4,,0,,,Carrefour,Ariana
Croissant au pur beurre,3,Boulangerie,4.0,,0,,,Carrefour,Tunis
Croissant au pur beurre,3,Boulangerie,7.9,,0,,,Carrefour,Sousse
Schneck au lait pur beurre,3,Boulangerie,3.1,,0,,,Carrefour,Ariana
Pain aux raisins pur beurre,3,Boulangerie,3.6,,0,,,Carrefour,Tunis
Mini viennoiserie au pur beurre,3,Boulangerie,5.55,,0,,,Carrefour,Sousse
Bâtonnets de poisson panés,4,Viandes et Poissons,10.39,,0,,,Carrefour,Tunis
Shawarma de dinde surgelée,4,Viandes et Poissons,12.99,,0,,,Carrefour,Sousse
Nuggets CROKIDS,4,Viandes et Poissons,9.38,,0,,,Carrefour,Ariana
Gordon bleu,4,Viandes et Poissons,9.75,,0,,,Carrefour,Tunis
Nugets de poulet,4,Viandes et Poissons,6.85,,0,,,Carrefour,Sousse
Croquido,4,Viandes et Poissons,6.82,,0,,,Carrefour,Ariana
Kefta de dinde,4,Viandes et Poissons,4.74,,0,,,Carrefour,Tunis
Croque pizza Croustillante,4,Viandes et Poissons,5.99,,0,,,Carrefour,Sousse
Escalope de poulet panée,4,Viandes et Poissons,13.95,,0,,,Carrefour,Ariana
Escalope  de dinde panée,4,Viandes et Poissons,12.23,,0,,,Carrefour,Tunis
Hamburger de dinde,4,Viandes et Poissons,8.99,,0,,,Carrefour,Sousse
Escalope de poulet panée,4,Viandes et Poissons,28.5,,0,,,Carrefour,Ariana
Burger pané,4,Viandes et Poissons,8.28,,0,,,Carrefour,Tunis
Nuggets de poulet,4,Viandes et Poissons,9.5,,0,,,Carrefour,Sousse
Burger à la viande de dinde kwika,4,Viandes et Poissons,3.89,,0,,,Carrefour,Ariana
Kefta de dinde CHAHIA,4,Viandes et Poissons,4.22,,0,,,Carrefour,Tunis
Viande Hamburger,4,Viandes et Poissons,17.98,,0,,,Carrefour,Sousse
Chicken nuggets,4,Viandes et Poissons,10.99,,0,,,Carrefour,Ariana
Chicken popcorn,4,Viandes et Poissons,9.28,,0,,,Carrefour,Tunis
Steak haché de beauf,4,Viandes et Poissons,9.19,,0,,,Carrefour,Sousse
Hamburger de dinde,4,Viandes et Poissons,17.9,,0,,,Carrefour,Ariana
Cordon bleu,4,Viandes et Poissons,12.29,,0,,,Carrefour,Tunis
Chicken Nuggets,4,Viandes et Poissons,8.49,,0,,,Carrefour,Sousse
Chicken Nuggets,4,Viandes et Poissons,11.3,,0,,,Carrefour,Ariana
Kefta de dinde,4,Viandes et Poissons,5.78,,0,,,Carrefour,Tunis
Cordon bleu,4,Viandes et Poissons,8.25,,0,,,Carrefour,Sousse
Boulette de dinde,4,Viandes et Poissons,5.99,,0,,,Carrefour,Ariana
Roulé au Fromage,4,Viandes et Poissons,7.19,,0,,,Carrefour,Tunis
Steak haché de bœuf SADIA,4,Viandes et Poissons,26.29,,0,,,Carrefour,Sousse
Cordon bleu,4,Viandes et Poissons,9.99,,0,,,Carrefour,Ariana
Kabeb de dinde CUISTO,4,Viandes et Poissons,7.69,,0,,,Carrefour,Tunis
Chicken nuggets,4,Viandes et Poissons,6.1,,0,,,Carrefour,Sousse
Chiken Fries Mini Chef,4,Viandes et Poissons,12.79,,0,,,Carrefour,Ariana
Steak haché de poulet,4,Viandes et Poissons,7.23,,0,,,Carrefour,Tunis
Nuggets de poulet crispy kids,4,Viandes et Poissons,9.12,,0,,,Carrefour,Sousse
Cordon bleu,4,Viandes et Poissons,10.39,,0,,,Carrefour,Ariana
Cordon bleu,4,Viandes et Poissons,10.49,,0,,,Carrefour,Tunis
Nuggets de poulet,4,Viandes et Poissons,8.79,,0,,,Carrefour,Sousse
Escalope de poulet pannée,4,Viandes et Poissons,8.99,,0,,,Carrefour,Ariana
Nuggets de poulet,4,Viandes et Poissons,8.78,,0,,,Carrefour,Tunis
Crevettes décortiquées congelées,4,Viandes et Poissons,29.59,,0,,,Carrefour,Tunis
Salade de fruits de mer,4,Viandes et Poissons,15.89,,0,,,Carrefour,Sousse
Filet de poisson,4,Viandes et Poissons,19.69,,0,,,Carrefour,Ariana
Moules demi coquille,4,Viandes et Poissons,24.9,,0,,,Carrefour,Tunis
Chevrettes pannées,4,Viandes et Poissons,29.9,,0,,,Carrefour,Sousse
Seiche,4,Viandes et Poissons,8.0,,0,,,Carrefour,Ariana
Mixte de fruits de mer pack 1.5kg,4,Viandes et Poissons,29.9,,0,,,Carrefour,Tunis
Mixte de fruits de mer pack 1.5kg,4,Viandes et Poissons,27.6,,0,,,Carrefour,Sousse
Boumisks poulpe petit calibre,4,Viandes et Poissons,33.3,,0,,,Carrefour,Ariana
Tentacules de poulpe,4,Viandes et Poissons,63.25,,0,,,Carrefour,Tunis
Poulpe entier congelé,4,Viandes et Poissons,57.5,,0,,,Carrefour,Sousse
Chevrettes décortiquées,4,Viandes et Poissons,36.2,,0,,,Carrefour,Ariana
Crevettes de moyen calibre décortiquées,4,Viandes et Poissons,50.6,,0,,,Carrefour,Tunis
Crevettes gros calibres décortiquées,4,Viandes et Poissons,52.9,,0,,,Carrefour,Sousse
Crevettes gros calibres,4,Viandes et Poissons,49.4,,0,,,Carrefour,Ariana
Crevettes moyen calibre,4,Viandes et Poissons,40.25,,0,,,Carrefour,Tunis
Seiche nettoyée moyen calibre,4,Viandes et Poissons,39.5,,0,,,Carrefour,Sousse
Seiche nettoyée gros calibre,4,Viandes et Poissons,44.8,,0,,,Carrefour,Ariana
Calamar moyen noir,4,Viandes et Poissons,62.2,,0,,,Carrefour,Tunis
Calamar gros noir,4,Viandes et Poissons,64.4,,0,,,Carrefour,Sousse
Calamar nettoyé entier,4,Viandes et Poissons,66.7,,0,,,Carrefour,Ariana
Figurines de merlan pannées,4,Viandes et Poissons,14.98,,0,,,Carrefour,Tunis
Moules décoquillées,4,Viandes et Poissons,10.99,,0,,,Carrefour,Sousse
Chaire de Bigorneau marinée,4,Viandes et Poissons,12.9,,0,,,Carrefour,Ariana
Croquettes de poulpe,4,Viandes et Poissons,26.8,,0,,,Carrefour,Tunis
Moules décortiquées,4,Viandes et Poissons,26.5,,0,,,Carrefour,Sousse
Bâtonnets de crabes congelés,4,Viandes et Poissons,10.38,,0,,,Carrefour,Ariana
Surimi de crabes en morceaux surgelés,4,Viandes et Poissons,11.28,,0,,,Carrefour,Tunis
Filets de poissons panés,4,Viandes et Poissons,16.99,,0,,,Carrefour,Sousse
Crevettes panées,4,Viandes et Poissons,13.99,,0,,,Carrefour,Ariana
Crevettes panées surgelés,4,Viandes et Poissons,25.39,,0,,,Carrefour,Tunis
Crevettes entières,4,Viandes et Poissons,16.99,,0,,,Carrefour,Sousse
Anneaux de calamars panés,4,Viandes et Poissons,11.55,,0,,,Carrefour,Ariana
Crevettes décortiquées,4,Viandes et Poissons,7.29,,0,,,Carrefour,Tunis
Calamars nettoyés surgelés,4,Viandes et Poissons,29.9,,0,,,Carrefour,Sousse
Crevettes décortiquées congelées,4,Viandes et Poissons,55.0,,0,,,Carrefour,Ariana
Anneaux de calamars pannés congelés,4,Viandes et Poissons,18.18,,0,,,Carrefour,Tunis
Filet de merlan pané,4,Viandes et Poissons,15.79,,0,,,Carrefour,Sousse
Poulpe congelé en tranche,4,Viandes et Poissons,31.6,,0,,,Carrefour,Ariana
Seiche nettoyée et congelée,4,Viandes et Poissons,26.5,,0,,,Carrefour,Tunis
Calamar congelé,4,Viandes et Poissons,27.9,,0,,,Carrefour,Sousse
Fruits de mer,4,Viandes et Poissons,15.8,,0,,,Carrefour,Ariana
Anneaux de calamars congelés FAKAM,4,Viandes et Poissons,8.39,,0,,,Carrefour,Tunis
Salade de fruits de mer,4,Viandes et Poissons,19.99,,0,,,Carrefour,Sousse
Crevettes décortiquées,4,Viandes et Poissons,18.79,,0,,,Carrefour,Ariana
Calamar entier nettoyé,4,Viandes et Poissons,27.79,,0,,,Carrefour,Tunis
Anneaux de calamars,4,Viandes et Poissons,23.86,,0,,,Carrefour,Sousse
Tubes de calamars,4,Viandes et Poissons,24.98,,0,,,Carrefour,Ariana
Crevettes royales,4,Viandes et Poissons,34.9,,0,,,Carrefour,Tunis
Crevettes pannées,4,Viandes et Poissons,18.28,,0,,,Carrefour,Sousse
Salade de fuits de mer,4,Viandes et Poissons,15.63,,0,,,Carrefour,Tunis
Filet de pangasius,4,Viandes et Poissons,21.41,,0,,,Carrefour,Sousse
Poisson pané,4,Viandes et Poissons,17.99,,0,,,Carrefour,Ariana
Chevrettes décortiquées congelées,4,Viandes et Poissons,24.99,,0,,,Carrefour,Tunis
Filets de poisson surgelés,4,Viandes et Poissons,26.69,,0,,,Carrefour,Sousse
Anneaux de calamars panés,4,Viandes et Poissons,21.9,,0,,,Carrefour,Ariana
Poisson pané,4,Viandes et Poissons,25.29,,0,,,Carrefour,Tunis
Crevettes décortiquées,4,Viandes et Poissons,16.28,,0,,,Carrefour,Sousse
Bâtonnets de poisson,4,Viandes et Poissons,15.58,,0,,,Carrefour,Ariana
Anneaux de calamars,4,Viandes et Poissons,25.79,,0,,,Carrefour,Tunis
Anneaux de calamars panés,4,Viandes et Poissons,25.79,,0,,,Carrefour,Sousse
Crevettes décortiquées,4,Viandes et Poissons,10.89,,0,,,Carrefour,Ariana
Lait aromatisé,1,Produits Laitiers,0.92,,0,,,GeantDrive,Tunis
Lait aromatisée,1,Produits Laitiers,0.92,,0,,,GeantDrive,Tunis
Kéfir,1,Produits Laitiers,1.29,,0,,,GeantDrive,Tunis
Lait UHT 1/2 écremé,1,Produits Laitiers,1.35,,0,,,GeantDrive,Tunis
Lait 1/2 écrémé,1,Produits Laitiers,1.35,,0,,,GeantDrive,Tunis
Lait UHT 1/2 écrémé,1,Produits Laitiers,1.35,,0,,,GeantDrive,Tunis
Raieb,1,Produits Laitiers,1.49,,0,,,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.49,,0,,,GeantDrive,Tunis
Boisson lactée,1,Produits Laitiers,1.57,,0,,,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.59,,0,,,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.65,,0,,,GeantDrive,Tunis
Raieb,1,Produits Laitiers,1.65,,0,,,GeantDrive,Tunis
Raieb,1,Produits Laitiers,1.99,,0,,,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.99,,0,,,GeantDrive,Tunis
Lait UHT écrémé,1,Produits Laitiers,2.25,,0,,,GeantDrive,Tunis
Lait écremé 0%,1,Produits Laitiers,2.3,,0,,,GeantDrive,Tunis
Lait UHT enrichi,1,Produits Laitiers,2.3,,0,,,GeantDrive,Tunis
Lait UHT,1,Produits Laitiers,2.35,,0,,,GeantDrive,Tunis
Lait entier,1,Produits Laitiers,2.49,,0,,,GeantDrive,Tunis
Lait UHT entier,1,Produits Laitiers,2.57,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,1.36,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,1.38,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,1.95,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,2.48,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,2.49,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.5,,0,,,GeantDrive,Tunis
Matière grasse composée,1,Produits Laitiers,2.55,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.56,,0,,,GeantDrive,Tunis
Margarine allégée,1,Produits Laitiers,2.6,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.65,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,2.79,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.85,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.88,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.95,,0,,,GeantDrive,Tunis
Crème fraîche semi épa...,1,Produits Laitiers,3.12,,0,,,GeantDrive,Tunis
Crème fraîche légére,1,Produits Laitiers,3.12,,0,,,GeantDrive,Tunis
Beurre,1,Produits Laitiers,3.5,,0,,,GeantDrive,Tunis
Beurre,1,Produits Laitiers,3.89,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,4.49,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,4.59,,0,,,GeantDrive,Tunis
Crème chantilly,1,Produits Laitiers,4.69,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,5.49,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,5.5,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,5.58,,0,,,GeantDrive,Tunis
Préparation pasteurisé...,1,Produits Laitiers,6.39,,0,,,GeantDrive,Tunis
Beurre,1,Produits Laitiers,7.39,,0,,,GeantDrive,Tunis
Beurre,1,Produits Laitiers,7.45,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,7.99,,0,,,GeantDrive,Tunis
Crème chantilly,1,Produits Laitiers,8.98,,0,,,GeantDrive,Tunis
Crème fouettée,1,Produits Laitiers,9.99,,0,,,GeantDrive,Tunis
Crème fraîche spécialité,1,Produits Laitiers,11.49,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,11.99,,0,,,GeantDrive,Tunis
Crème fraîche à fouetter,1,Produits Laitiers,19.72,,0,,,GeantDrive,Tunis
Crème fraîche à fouetter,1,Produits Laitiers,20.49,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,44.59,,0,,,GeantDrive,Tunis
Fromage fondu goûter,1,Produits Laitiers,0.9,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.19,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.28,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.42,,0,,,GeantDrive,Tunis
Fromage fondu maxi,1,Produits Laitiers,1.52,,0,,,GeantDrive,Tunis
Fromage fondu,1,Produits Laitiers,1.69,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.72,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.85,,0,,,GeantDrive,Tunis
Fromage rapé,1,Produits Laitiers,1.99,,0,,,GeantDrive,Tunis
